Date,Open,High,Low,Close,action,RSI,portfolio_value
2018-02-02 00:00:00-05:00,39.05,39.24,37.66,37.76,buy,17.171717171717134,999735.5043685465
2018-02-05 00:00:00-05:00,37.43,38.55,36.7,36.81,none,15.26946107784427,974608.4193804609
2018-02-06 00:00:00-05:00,36.42,38.52,36.23,38.35,none,24.933687002652476,1015340.7466243051
2018-02-07 00:00:00-05:00,38.37,38.44,37.42,37.53,none,22.115384615384585,993652.1048451153
2018-02-08 00:00:00-05:00,37.71,37.88,36.47,36.5,none,20.087336244541476,966409.0548054012
2018-02-09 00:00:00-05:00,37.1,37.3,35.49,36.95,none,24.70334412081985,978311.3582208104
2018-02-12 00:00:00-05:00,37.44,38.71,37.21,38.43,none,35.00931098696461,1017456.7116759334
2018-02-13 00:00:00-05:00,38.25,38.92,38.18,38.82,none,39.63705826170008,1027772.0413026212
2018-02-14 00:00:00-05:00,38.51,39.57,38.47,39.53,none,46.55172413793104,1046551.2311358223
2018-02-15 00:00:00-05:00,40.11,40.89,39.92,40.86,none,52.18508997429305,1081729.1501191424
2018-02-16 00:00:00-05:00,40.71,41.29,40.57,40.73,none,55.565693430656935,1078290.7069102463
2018-02-20 00:00:00-05:00,40.64,41.16,40.49,40.59,none,56.025758969641224,1074587.768069897
2018-02-21 00:00:00-05:00,40.82,41.13,40.39,40.41,none,54.66179159049358,1069826.846703733
2018-02-22 00:00:00-05:00,40.58,41.09,40.56,40.75,none,55.71428571428571,1078819.6981731534
2018-02-23 00:00:00-05:00,41.02,41.49,40.99,41.45,none,68.10598626104024,1097334.3923749009
2018-02-26 00:00:00-05:00,41.66,42.37,41.62,42.27,sell,77.13717693836976,1117640.7799841147
2018-02-27 00:00:00-05:00,42.31,42.63,42.08,42.14,none,71.90751445086701,1117640.7799841147
2018-02-28 00:00:00-05:00,42.34,42.66,42.06,42.07,sell,78.73417721518982,1117640.7799841147
2018-03-01 00:00:00-05:00,42.17,42.47,40.78,41.34,none,81.84210526315789,1117640.7799841147
2018-03-02 00:00:00-05:00,40.82,41.64,40.73,41.62,none,81.42664872139969,1117640.7799841147
2018-03-05 00:00:00-05:00,41.39,41.98,41.22,41.77,none,77.37704918032786,1117640.7799841147
2018-03-06 00:00:00-05:00,42.02,42.1,41.6,41.73,none,75.30434782608685,1117640.7799841147
2018-03-07 00:00:00-05:00,41.32,41.54,41.16,41.34,none,66.66666666666666,1117640.7799841147
2018-03-08 00:00:00-05:00,41.45,41.84,41.35,41.8,none,60.307017543859615,1117640.7799841147
2018-03-09 00:00:00-05:00,42.04,42.52,41.9,42.51,none,67.31517509727627,1117640.7799841147
2018-03-12 00:00:00-04:00,42.59,43.08,42.57,42.92,none,71.5341959334565,1117640.7799841147
2018-03-13 00:00:00-04:00,43.13,43.34,42.34,42.51,none,68.61702127659574,1117640.7799841147
2018-03-14 00:00:00-04:00,42.59,42.64,42.0,42.15,none,62.36749116607772,1117640.7799841147
2018-03-15 00:00:00-04:00,42.16,42.57,42.06,42.2,none,57.48502994011975,1117640.7799841147
2018-03-16 00:00:00-04:00,42.2,42.31,41.96,42.05,none,47.46543778801837,1117640.7799841147
2018-03-19 00:00:00-04:00,41.88,41.92,41.02,41.41,none,42.47422680412368,1117640.7799841147
2018-03-20 00:00:00-04:00,41.39,41.76,41.32,41.39,none,42.91666666666667,1117640.7799841147
2018-03-21 00:00:00-04:00,41.35,41.36,40.45,40.46,none,41.19999999999999,1117640.7799841147
2018-03-22 00:00:00-04:00,40.16,40.79,39.83,39.88,none,33.584905660377444,1117640.7799841147
2018-03-23 00:00:00-04:00,39.78,40.14,38.96,38.96,none,26.85337726523889,1117640.7799841147
2018-03-26 00:00:00-04:00,39.7,40.89,39.31,40.81,none,44.16243654822339,1117640.7799841147
2018-03-27 00:00:00-04:00,41.02,41.37,39.43,39.76,none,40.74941451990631,1117640.7799841147
2018-03-28 00:00:00-04:00,39.51,40.16,39.02,39.32,none,35.4460093896714,1117640.7799841147
2018-03-29 00:00:00-04:00,39.64,40.57,39.42,39.63,none,32.26600985221681,1117640.7799841147
2018-04-02 00:00:00-04:00,39.36,39.91,38.85,39.37,none,27.728983688833154,1117640.7799841147
2018-04-03 00:00:00-04:00,39.6,39.86,38.95,39.78,none,32.87327478042667,1117640.7799841147
2018-04-04 00:00:00-04:00,38.95,40.63,38.92,40.54,none,40.38231780167266,1117640.7799841147
2018-04-05 00:00:00-04:00,40.77,41.15,40.65,40.82,none,41.97674418604651,1117640.7799841147
2018-04-06 00:00:00-04:00,40.38,40.74,39.73,39.77,none,38.00000000000005,1117640.7799841147
2018-04-09 00:00:00-04:00,40.13,40.89,40.12,40.17,none,43.30453563714906,1117640.7799841147
2018-04-10 00:00:00-04:00,40.86,41.1,40.52,40.92,none,47.64764764764766,1117640.7799841147
2018-04-11 00:00:00-04:00,40.68,41.08,40.56,40.73,none,51.45945945945943,1117640.7799841147
2018-04-12 00:00:00-04:00,40.96,41.34,40.87,41.13,none,56.89084895259094,1117640.7799841147
2018-04-13 00:00:00-04:00,41.28,41.54,41.07,41.27,none,63.93244873341373,1117640.7799841147
2018-04-16 00:00:00-04:00,41.34,41.62,41.3,41.53,none,55.37313432835819,1117640.7799841147
2018-04-17 00:00:00-04:00,41.69,42.27,41.67,42.1,none,68.81028938906752,1117640.7799841147
2018-04-18 00:00:00-04:00,42.0,42.24,41.78,42.01,none,72.9131175468483,1117640.7799841147
2018-04-19 00:00:00-04:00,41.04,41.43,40.78,40.82,none,58.814814814814774,1117640.7799841147
2018-04-20 00:00:00-04:00,40.3,40.44,39.08,39.14,none,48.59241126070993,1117640.7799841147
2018-04-23 00:00:00-04:00,39.41,39.43,38.76,39.03,none,45.235069885641686,1117640.7799841147
2018-04-24 00:00:00-04:00,39.13,39.29,38.08,38.49,none,36.60130718954251,1117640.7799841147
2018-04-25 00:00:00-04:00,38.41,39.07,38.36,38.66,none,35.676392572944266,1117640.7799841147
2018-04-26 00:00:00-04:00,38.77,39.15,38.59,38.79,none,42.59818731117822,1117640.7799841147
2018-04-27 00:00:00-04:00,38.74,38.82,37.94,38.34,none,36.28185907046478,1117640.7799841147
2018-04-30 00:00:00-04:00,38.3,39.51,38.23,39.04,none,35.80060422960723,1117640.7799841147
2018-05-01 00:00:00-04:00,39.31,39.97,39.04,39.94,none,44.611186903137785,1117640.7799841147
2018-05-02 00:00:00-04:00,41.39,41.99,41.05,41.71,none,53.33333333333332,1117640.7799841147
2018-05-03 00:00:00-04:00,41.54,41.93,41.2,41.78,none,52.95480880648899,1117640.7799841147
2018-05-04 00:00:00-04:00,42.1,43.52,42.09,43.42,none,59.440559440559454,1117640.7799841147
2018-05-07 00:00:00-04:00,43.74,44.33,43.64,43.74,none,58.40163934426231,1117640.7799841147
2018-05-08 00:00:00-04:00,43.7,43.99,43.38,43.95,none,59.81781376518222,1117640.7799841147
2018-05-09 00:00:00-04:00,44.06,44.27,43.75,44.26,none,69.11111111111113,1117640.7799841147
2018-05-10 00:00:00-04:00,44.35,44.97,44.32,44.89,sell,86.16352201257867,1117640.7799841147
2018-05-11 00:00:00-04:00,44.93,45.07,44.45,44.72,none,85.51810237203497,1117640.7799841147
2018-05-14 00:00:00-04:00,44.82,44.94,44.55,44.61,none,90.36939313984172,1117640.7799841147
2018-05-15 00:00:00-04:00,44.29,44.36,43.89,44.21,none,85.53137003841235,1117640.7799841147
2018-05-16 00:00:00-04:00,44.12,44.69,44.1,44.62,none,86.03213844252167,1117640.7799841147
2018-05-17 00:00:00-04:00,44.58,44.79,44.19,44.34,none,87.87878787878793,1117640.7799841147
2018-05-18 00:00:00-04:00,44.39,44.53,44.14,44.18,none,84.82384823848241,1117640.7799841147
2018-05-21 00:00:00-04:00,44.58,44.88,44.32,44.49,none,83.50515463917529,1117640.7799841147
2018-05-22 00:00:00-04:00,44.67,44.79,44.29,44.38,none,76.02339181286553,1117640.7799841147
2018-05-23 00:00:00-04:00,44.19,44.7,44.05,44.66,none,76.96629213483148,1117640.7799841147
2018-05-24 00:00:00-04:00,44.76,44.78,44.15,44.61,none,65.8666666666667,1117640.7799841147
2018-05-25 00:00:00-04:00,44.63,44.97,44.5,44.72,none,63.84180790960454,1117640.7799841147
2018-05-29 00:00:00-04:00,44.48,44.76,44.31,44.56,none,58.73925501432669,1117640.7799841147
2018-05-30 00:00:00-04:00,44.51,44.58,44.29,44.46,none,53.04878048780493,1117640.7799841147
2018-05-31 00:00:00-04:00,44.39,44.63,44.14,44.31,none,39.64285714285711,1117640.7799841147
2018-06-01 00:00:00-04:00,44.58,45.11,44.52,45.11,none,55.685131195335316,1117640.7799841147
2018-06-04 00:00:00-04:00,45.44,45.86,45.37,45.49,none,61.89189189189198,1117640.7799841147
2018-06-05 00:00:00-04:00,45.78,45.99,45.61,45.84,none,72.3287671232878,1117640.7799841147
2018-06-06 00:00:00-04:00,45.91,46.02,45.51,46.0,none,70.29411764705895,1117640.7799841147
2018-06-07 00:00:00-04:00,46.03,46.05,45.61,45.87,none,73.53846153846149,1117640.7799841147
2018-06-08 00:00:00-04:00,45.33,45.53,45.0,45.46,none,68.28571428571438,1117640.7799841147
2018-06-11 00:00:00-04:00,45.37,45.52,45.1,45.34,none,62.839879154078645,1117640.7799841147
2018-06-12 00:00:00-04:00,45.38,45.67,45.33,45.59,none,67.53623188405808,1117640.7799841147
2018-06-13 00:00:00-04:00,45.63,45.74,45.16,45.22,none,57.90960451977406,1117640.7799841147
2018-06-14 00:00:00-04:00,45.42,45.43,45.11,45.24,none,58.97435897435902,1117640.7799841147
2018-06-15 00:00:00-04:00,45.06,45.09,44.64,44.78,none,50.77720207253889,1117640.7799841147
2018-06-18 00:00:00-04:00,44.55,44.87,44.39,44.75,none,52.5469168900804,1117640.7799841147
2018-06-19 00:00:00-04:00,43.9,44.18,43.5,44.03,none,45.05747126436782,1117640.7799841147
2018-06-20 00:00:00-04:00,44.19,44.39,44.04,44.22,none,48.97494305239176,1117640.7799841147
2018-06-21 00:00:00-04:00,44.4,44.66,43.85,43.98,none,35.2480417754569,1117640.7799841147
2018-06-22 00:00:00-04:00,44.13,44.14,43.8,43.85,none,27.09497206703908,1117640.7799841147
2018-06-25 00:00:00-04:00,43.49,43.85,42.85,43.2,buy,15.97938144329892,1117382.385367312
2018-06-26 00:00:00-04:00,43.39,44.23,43.28,43.73,none,23.29411764705874,1131077.300057851
2018-06-27 00:00:00-04:00,43.92,44.41,43.64,43.67,none,23.684210526315752,1129526.9323570353
2018-06-28 00:00:00-04:00,43.65,44.15,43.58,43.99,none,32.0293398533007,1137795.5600947193
2018-06-29 00:00:00-04:00,44.17,44.39,43.37,43.89,none,32.186732186732115,1135211.6139266929
2018-07-02 00:00:00-04:00,43.59,44.41,43.49,44.38,none,35.96287703016239,1147872.9501500216
2018-07-03 00:00:00-04:00,44.53,44.57,43.52,43.61,none,32.90870488322716,1127976.5646562194
2018-07-05 00:00:00-04:00,43.93,44.2,43.7,43.96,none,37.30158730158727,1137020.3762443112
2018-07-06 00:00:00-04:00,43.97,44.68,43.91,44.57,none,47.976878612716746,1152782.4478692713
2018-07-09 00:00:00-04:00,44.93,45.21,44.89,45.19,none,53.80622837370241,1168802.9141110338
2018-07-10 00:00:00-04:00,45.22,45.36,45.1,45.14,none,60.861056751467736,1167510.9410270208
2018-07-11 00:00:00-04:00,44.7,45.0,44.49,44.55,none,52.99455535390199,1152265.658635666
2018-07-12 00:00:00-04:00,44.94,45.39,44.89,45.3,none,60.963455149501684,1171645.2548958627
2018-07-13 00:00:00-04:00,45.31,45.49,45.27,45.37,none,62.75167785234897,1173454.017213481
2018-07-16 00:00:00-04:00,45.41,45.68,45.15,45.27,none,69.13123844731982,1170870.0710454548
2018-07-17 00:00:00-04:00,44.99,45.5,44.86,45.4,none,66.66666666666671,1174229.2010638888
2018-07-18 00:00:00-04:00,45.48,45.48,45.04,45.15,none,64.23076923076921,1167769.3356438233
2018-07-19 00:00:00-04:00,44.98,45.66,44.98,45.5,none,64.4359464627151,1176813.147231915
2018-07-20 00:00:00-04:00,45.48,45.63,45.09,45.39,none,64.31297709923666,1173970.8064470864
2018-07-23 00:00:00-04:00,45.21,45.52,44.95,45.43,none,60.960334029227546,1175004.3849142967
2018-07-24 00:00:00-04:00,45.63,45.92,45.54,45.76,none,74.71264367816097,1183531.4072687833
2018-07-25 00:00:00-04:00,45.78,46.2,45.63,46.2,sell,75.2252252252253,1193448.8510562847
2018-07-26 00:00:00-04:00,46.15,46.47,45.91,46.05,none,68.59296482412057,1193448.8510562847
2018-07-27 00:00:00-04:00,46.24,46.28,45.08,45.29,none,51.21359223300973,1193448.8510562847
2018-07-30 00:00:00-04:00,45.5,45.57,44.83,45.03,none,48.72979214780601,1193448.8510562847
2018-07-31 00:00:00-04:00,45.12,45.56,44.9,45.12,none,57.441253263707594,1193448.8510562847
2018-08-01 00:00:00-04:00,47.22,47.84,46.79,47.78,none,71.60278745644605,1193448.8510562847
2018-08-02 00:00:00-04:00,47.56,49.41,47.51,49.18,sell,76.94483734087699,1193448.8510562847
2018-08-03 00:00:00-04:00,49.09,49.5,48.72,49.32,none,78.48101265822783,1193448.8510562847
2018-08-06 00:00:00-04:00,49.32,49.62,49.1,49.57,none,78.83817427385893,1193448.8510562847
2018-08-07 00:00:00-04:00,49.63,49.68,49.03,49.11,none,76.61290322580643,1193448.8510562847
2018-08-08 00:00:00-04:00,48.86,49.28,48.5,49.14,none,75.56179775280897,1193448.8510562847
2018-08-09 00:00:00-04:00,49.68,49.74,49.13,49.53,none,77.97297297297295,1193448.8510562847
2018-08-10 00:00:00-04:00,49.34,49.76,49.18,49.38,none,76.29826897470039,1193448.8510562847
2018-08-13 00:00:00-04:00,49.81,50.2,49.42,49.7,none,76.26666666666668,1193448.8510562847
2018-08-14 00:00:00-04:00,50.01,50.1,49.56,49.91,none,75.51581843191194,1193448.8510562847
2018-08-15 00:00:00-04:00,49.78,50.15,49.57,50.03,none,77.48618784530392,1193448.8510562847
2018-08-16 00:00:00-04:00,50.39,50.88,50.32,50.76,none,87.93342579750349,1193448.8510562847
2018-08-17 00:00:00-04:00,50.79,51.86,50.72,51.77,none,92.33668341708544,1193448.8510562847
2018-08-20 00:00:00-04:00,51.9,52.15,51.19,51.27,none,86.7383512544803,1193448.8510562847
2018-08-21 00:00:00-04:00,51.59,51.68,50.93,51.17,none,79.17383820998279,1193448.8510562847
2018-08-22 00:00:00-04:00,50.95,51.48,50.88,51.17,none,72.56235827664399,1193448.8510562847
2018-08-23 00:00:00-04:00,51.08,51.65,51.06,51.28,none,72.37442922374429,1193448.8510562847
2018-08-24 00:00:00-04:00,51.54,51.61,51.19,51.44,none,71.79487179487177,1193448.8510562847
2018-08-27 00:00:00-04:00,51.67,52.05,51.48,51.86,sell,82.3529411764706,1193448.8510562847
2018-08-28 00:00:00-04:00,52.11,52.48,52.09,52.28,none,83.83620689655173,1193448.8510562847
2018-08-29 00:00:00-04:00,52.39,53.18,52.21,53.06,none,85.08946322067595,1193448.8510562847
2018-08-30 00:00:00-04:00,53.12,54.32,52.92,53.55,none,88.82681564245807,1193448.8510562847
2018-08-31 00:00:00-04:00,53.9,54.46,53.78,54.17,none,89.41798941798939,1193448.8510562847
2018-09-04 00:00:00-04:00,54.35,54.53,53.93,54.34,none,89.34280639431616,1193448.8510562847
2018-09-05 00:00:00-04:00,54.49,54.65,53.56,53.98,none,83.64565587734232,1193448.8510562847
2018-09-06 00:00:00-04:00,53.83,54.1,52.66,53.09,none,69.32006633499172,1193448.8510562847
2018-09-07 00:00:00-04:00,52.79,53.63,52.52,52.66,none,58.16513761467883,1193448.8510562847
2018-09-10 00:00:00-04:00,52.58,52.79,51.51,51.95,none,56.00706713780919,1193448.8510562847
2018-09-11 00:00:00-04:00,51.88,53.37,51.53,53.27,none,65.26162790697674,1193448.8510562847
2018-09-12 00:00:00-04:00,53.53,53.54,52.31,52.6,none,59.47019867549668,1193448.8510562847
2018-09-13 00:00:00-04:00,53.19,54.34,52.96,53.87,none,64.86796785304246,1193448.8510562847
2018-09-14 00:00:00-04:00,53.72,53.98,52.95,53.26,none,59.93449781659389,1193448.8510562847
2018-09-17 00:00:00-04:00,52.86,53.05,51.7,51.85,none,49.95073891625617,1193448.8510562847
2018-09-18 00:00:00-04:00,51.82,52.79,51.66,51.93,none,48.21610601427114,1193448.8510562847
2018-09-19 00:00:00-04:00,51.99,52.26,51.23,51.96,none,43.92935982339955,1193448.8510562847
2018-09-20 00:00:00-04:00,52.41,52.89,52.15,52.36,none,43.36677814938686,1193448.8510562847
2018-09-21 00:00:00-04:00,52.54,52.67,51.7,51.79,none,36.659192825112086,1193448.8510562847
2018-09-24 00:00:00-04:00,51.59,52.65,51.55,52.54,none,40.52631578947365,1193448.8510562847
2018-09-25 00:00:00-04:00,52.29,53.02,52.28,52.87,none,44.13938753959872,1193448.8510562847
2018-09-26 00:00:00-04:00,52.59,53.24,52.29,52.45,none,46.444444444444436,1193448.8510562847
2018-09-27 00:00:00-04:00,53.26,53.88,53.19,53.53,none,54.507772020725426,1193448.8510562847
2018-09-28 00:00:00-04:00,53.49,53.74,53.31,53.72,none,59.69331872946331,1193448.8510562847
2018-10-01 00:00:00-04:00,54.24,54.59,53.86,54.08,none,54.95716034271724,1193448.8510562847
2018-10-02 00:00:00-04:00,54.07,54.73,53.93,54.56,none,62.280701754385994,1193448.8510562847
2018-10-03 00:00:00-04:00,54.74,55.55,54.68,55.22,none,59.15875169606516,1193448.8510562847
2018-10-04 00:00:00-04:00,54.91,55.29,53.95,54.25,none,56.40362225097028,1193448.8510562847
2018-10-05 00:00:00-04:00,54.24,54.35,52.49,53.37,none,60.55555555555554,1193448.8510562847
2018-10-08 00:00:00-04:00,52.88,53.49,52.4,53.25,none,59.11602209944752,1193448.8510562847
2018-10-09 00:00:00-04:00,53.22,54.08,52.88,53.98,none,62.72040302267003,1193448.8510562847
2018-10-10 00:00:00-04:00,53.65,53.86,51.41,51.48,none,45.61752988047807,1193448.8510562847
2018-10-11 00:00:00-04:00,51.05,52.23,50.52,51.03,none,46.16935483870968,1193448.8510562847
2018-10-12 00:00:00-04:00,52.45,53.03,51.6,52.85,none,51.41037306642403,1193448.8510562847
2018-10-15 00:00:00-04:00,52.63,52.79,51.7,51.72,none,45.12298558100085,1193448.8510562847
2018-10-16 00:00:00-04:00,52.09,53.06,51.58,52.86,none,51.63868904876099,1193448.8510562847
2018-10-17 00:00:00-04:00,52.9,52.98,52.19,52.63,none,46.140651801029165,1193448.8510562847
2018-10-18 00:00:00-04:00,51.84,52.29,50.68,51.4,none,40.86614173228346,1193448.8510562847
2018-10-19 00:00:00-04:00,51.89,52.65,51.74,52.19,none,42.8027418126428,1193448.8510562847
2018-10-22 00:00:00-04:00,52.3,53.15,52.1,52.5,none,42.052469135802454,1193448.8510562847
2018-10-23 00:00:00-04:00,51.36,53.12,51.09,53.0,none,41.328125,1193448.8510562847
2018-10-24 00:00:00-04:00,52.97,53.36,51.05,51.18,none,38.754578754578745,1193448.8510562847
2018-10-25 00:00:00-04:00,51.8,52.68,51.58,52.3,none,46.14830813534917,1193448.8510562847
2018-10-26 00:00:00-04:00,51.37,52.39,50.61,51.47,none,43.90410958904109,1193448.8510562847
2018-10-29 00:00:00-04:00,52.16,52.28,49.04,50.5,none,38.27493261455527,1193448.8510562847
2018-10-30 00:00:00-04:00,50.24,51.2,49.8,50.76,none,47.142857142857146,1193448.8510562847
2018-10-31 00:00:00-04:00,51.61,52.46,51.55,52.08,none,53.89755011135857,1193448.8510562847
2018-11-01 00:00:00-04:00,52.12,52.91,51.59,52.88,none,50.12048192771084,1193448.8510562847
2018-11-02 00:00:00-04:00,49.86,50.84,48.88,49.37,none,42.076871207012815,1193448.8510562847
2018-11-05 00:00:00-05:00,48.61,48.64,47.16,47.97,none,33.7972166998012,1193448.8510562847
2018-11-06 00:00:00-05:00,48.05,48.71,47.99,48.49,none,36.540962288686615,1193448.8510562847
2018-11-07 00:00:00-05:00,49.01,49.98,48.57,49.96,none,45.39052496798977,1193448.8510562847
2018-11-08 00:00:00-05:00,50.14,50.17,49.37,49.78,none,41.972018654230524,1193448.8510562847
2018-11-09 00:00:00-05:00,49.08,49.19,48.29,48.82,none,38.25031928480204,1193448.8510562847
2018-11-12 00:00:00-05:00,47.52,47.72,46.27,46.36,none,31.1577752553916,1193448.8510562847
2018-11-13 00:00:00-05:00,45.76,47.08,45.71,45.9,none,33.76383763837639,1193448.8510562847
2018-11-14 00:00:00-05:00,46.3,46.44,44.4,44.6,none,26.581508515815102,1193448.8510562847
2018-11-15 00:00:00-05:00,44.98,45.84,44.63,45.71,none,32.77511961722489,1193448.8510562847
2018-11-16 00:00:00-05:00,45.49,46.56,45.24,46.21,none,36.80000000000001,1193448.8510562847
2018-11-19 00:00:00-05:00,45.37,45.54,44.17,44.38,none,32.09876543209879,1193448.8510562847
2018-11-20 00:00:00-05:00,42.59,43.33,41.91,42.26,buy,23.630504833512376,1193166.7939467023
2018-11-21 00:00:00-05:00,42.92,43.05,42.16,42.21,none,20.145495243424733,1191756.50839879
2018-11-23 00:00:00-05:00,41.77,42.17,41.09,41.14,none,23.331173039533397,1161576.3976734623
2018-11-26 00:00:00-05:00,41.61,41.78,40.66,41.7,none,28.51267991775191,1177371.5958100825
2018-11-27 00:00:00-05:00,40.95,41.73,40.8,41.61,none,25.706214689265536,1174833.0818238398
2018-11-28 00:00:00-05:00,42.2,43.29,41.77,43.21,none,26.3820853743877,1219962.21935704
2018-11-29 00:00:00-05:00,43.62,43.65,42.43,42.87,none,26.089965397923876,1210372.2776312348
2018-11-30 00:00:00-05:00,43.05,43.06,42.27,42.64,none,27.47813411078718,1203884.9641108373
2018-12-03 00:00:00-05:00,44.05,44.16,43.27,44.13,none,41.25490196078433,1245911.47343863
2018-12-04 00:00:00-05:00,43.21,43.55,42.09,42.19,none,36.96416022487703,1191192.3941796247
2018-12-06 00:00:00-05:00,41.01,41.73,40.69,41.72,none,39.25373134328358,1177935.7100292474
2018-12-07 00:00:00-05:00,41.43,41.67,40.19,40.23,none,30.116110304789558,1135909.2007014547
2018-12-10 00:00:00-05:00,39.4,40.61,39.0,40.5,none,28.929889298893016,1143524.7426601823
2018-12-11 00:00:00-05:00,40.99,41.02,39.88,40.27,none,32.80334728033476,1137037.429139785
2018-12-12 00:00:00-05:00,40.69,41.05,40.36,40.38,none,40.54325955734409,1140140.0573451924
2018-12-13 00:00:00-05:00,40.71,41.21,40.49,40.82,none,43.27202323330107,1152550.5701668223
2018-12-14 00:00:00-05:00,40.35,40.37,39.47,39.51,none,42.28949858088931,1115601.0888115147
2018-12-17 00:00:00-05:00,39.51,40.2,38.86,39.15,none,37.70491803278688,1105447.0328665448
2018-12-18 00:00:00-05:00,39.49,40.0,39.25,39.65,none,40.909090909090914,1119549.8883456697
2018-12-19 00:00:00-05:00,39.64,39.98,37.99,38.42,none,26.993275696445735,1084856.8638670223
2018-12-20 00:00:00-05:00,38.3,38.71,37.08,37.45,none,25.45289855072467,1057497.3242375199
2018-12-21 00:00:00-05:00,37.46,37.77,35.73,35.99,buy,22.90138549307254,1016316.9862384748
2018-12-24 00:00:00-05:00,35.38,36.19,35.0,35.06,none,11.272416737830909,990085.6750473023
2018-12-26 00:00:00-05:00,35.41,37.54,35.03,37.53,none,30.96405228758171,1059753.7811141799
2018-12-27 00:00:00-05:00,37.21,37.43,35.83,37.29,none,31.557035803497072,1052984.4104841996
2018-12-28 00:00:00-05:00,37.61,37.85,36.9,37.31,none,36.148007590132856,1053548.5247033648
2018-12-31 00:00:00-05:00,37.85,38.05,37.36,37.67,none,36.68861712135466,1063702.580648335
2019-01-02 00:00:00-05:00,36.99,37.93,36.83,37.71,none,37.73946360153255,1064830.8090866648
2019-01-03 00:00:00-05:00,34.38,34.8,33.91,33.95,none,27.18239886444286,958777.3358836448
2019-01-04 00:00:00-05:00,34.51,35.47,34.34,35.4,none,32.052980132450315,999675.6167731072
2019-01-07 00:00:00-05:00,35.51,35.54,34.84,35.32,none,34.89545782263879,997419.1598964472
2019-01-08 00:00:00-05:00,35.71,36.25,35.46,36.0,none,38.90063424947146,1016599.0433480572
2019-01-09 00:00:00-05:00,36.13,36.9,35.73,36.61,none,39.370629370629366,1033804.5270325898
2019-01-10 00:00:00-05:00,36.41,36.77,36.02,36.72,none,43.55083459787556,1036907.1552379972
2019-01-11 00:00:00-05:00,36.51,36.7,36.18,36.36,none,45.66428003182178,1026753.0992930272
2019-01-14 00:00:00-05:00,36.02,36.12,35.63,35.82,none,49.27038626609442,1011522.0153755723
2019-01-15 00:00:00-05:00,35.88,36.63,35.83,36.55,none,56.5065502183406,1032112.1843750947
2019-01-16 00:00:00-05:00,36.55,37.22,36.53,37.0,none,47.18981972428419,1044804.7543063073
2019-01-17 00:00:00-05:00,36.82,37.65,36.6,37.22,none,49.62805526036132,1051010.0107171223
2019-01-18 00:00:00-05:00,37.61,37.7,37.25,37.45,none,50.72765072765073,1057497.3242375199
2019-01-22 00:00:00-05:00,37.35,37.42,36.44,36.61,none,44.752475247524735,1033804.5270325898
2019-01-23 00:00:00-05:00,36.81,37.04,36.22,36.75,none,45.29411764705881,1037753.3265667447
2019-01-24 00:00:00-05:00,36.8,36.89,36.23,36.46,none,68.64784546805349,1029573.6703888522
2019-01-25 00:00:00-05:00,37.13,37.76,36.85,37.67,none,67.48844375963023,1063702.580648335
2019-01-28 00:00:00-05:00,37.2,37.33,36.69,37.32,none,64.79289940828401,1053830.5818129473
2019-01-29 00:00:00-05:00,37.31,37.76,36.8,36.93,none,57.187017001545584,1042830.3545392298
2019-01-30 00:00:00-05:00,38.98,39.67,38.26,39.46,none,66.984505363528,1114190.8032636023
2019-01-31 00:00:00-05:00,39.66,40.35,39.29,39.74,none,67.64018691588785,1122088.4023319124
2019-02-01 00:00:00-05:00,39.87,40.35,39.62,39.76,none,70.68126520681263,1122652.5165510774
2019-02-04 00:00:00-05:00,39.97,40.99,39.94,40.89,sell,78.77412031782063,1153089.8633603442
2019-02-05 00:00:00-05:00,41.28,41.81,41.15,41.59,none,78.70159453302959,1153089.8633603442
2019-02-06 00:00:00-05:00,41.7,41.92,41.27,41.61,none,77.60479041916165,1153089.8633603442
2019-02-07 00:00:00-05:00,41.17,41.53,40.67,40.82,none,70.1793721973094,1153089.8633603442
2019-02-08 00:00:00-05:00,40.52,40.93,40.39,40.87,none,69.56521739130432,1153089.8633603442
2019-02-11 00:00:00-05:00,41.02,41.06,40.59,40.63,none,74.69287469287474,1153089.8633603442
2019-02-12 00:00:00-05:00,40.79,41.01,40.7,40.98,sell,75.32934131736529,1153089.8633603442
2019-02-13 00:00:00-05:00,41.1,41.36,40.75,40.81,none,76.42770352369386,1153089.8633603442
2019-02-14 00:00:00-05:00,40.7,41.07,40.62,40.96,none,72.94281729428178,1153089.8633603442
2019-02-15 00:00:00-05:00,41.07,41.17,40.71,40.87,sell,75.68740955137487,1153089.8633603442
2019-02-19 00:00:00-05:00,40.7,41.11,40.64,40.99,none,80.5722891566266,1153089.8633603442
2019-02-20 00:00:00-05:00,41.05,41.56,41.0,41.25,none,70.48054919908473,1153089.8633603442
2019-02-21 00:00:00-05:00,41.2,41.34,40.84,41.02,none,64.8148148148149,1153089.8633603442
2019-02-22 00:00:00-05:00,41.15,41.49,41.1,41.48,none,68.06722689075639,1153089.8633603442
2019-02-25 00:00:00-05:00,41.76,42.17,41.71,41.78,none,61.323155216285066,1153089.8633603442
2019-02-26 00:00:00-05:00,41.66,42.04,41.53,41.81,none,53.37423312883437,1153089.8633603442
2019-02-27 00:00:00-05:00,41.54,41.97,41.42,41.94,none,54.89614243323443,1153089.8633603442
